sys_loc_code,Hex,WellName,LithID,NewPick,Formation,Z,Omit,Reviewed,PickDate,PickedBy
1000931A,#FFFFCC,WT-OW-MW203-96-A,4065.0,No,AFB1,358.0,0.0,0,10/23/2012,AQR
1000931A,#c08081,WT-OW-MW203-96-A,-999.0,No,ATB2,333.4,0.0,0,10/23/2012,AQR
1000931A,#CCCC00,WT-OW-MW203-96-A,-999.0,No,AFB2,333.4,0.0,0,10/23/2012,AQR
1000930A,#FFFFCC,WT-OW-MW201-96-A,4063.0,No,AFB1,348.95,0.0,0,10/23/2012,AQR
6503285,#808000,WT-RM-DW-256-70,-999.0,No,ATB3,320.34,0.0,0,10/23/2012,AQR
6503285,#FFFFCC,WT-RM-DW-256-70,9253.0,No,AFB1,350.52,0.0,0,10/23/2012,AQR
6503285,#CCCC00,WT-RM-DW-256-70,9255.0,No,AFB2,334.98,0.0,0,10/23/2012,AQR
6503285,#c08081,WT-RM-DW-256-70,9254.0,No,ATB2,343.81,0.0,0,10/23/2012,AQR
6503455A,#808000,WT-RM-DW-322-71-A,9368.0,No,ATB3,327.66,0.0,0,10/23/2012,AQR
6503455A,#FFFF99,WT-RM-DW-322-71-A,9370.0,No,AFB3,303.28,0.0,0,10/23/2012,AQR
6503455A,#FFFFCC,WT-RM-DW-322-71-A,9365.0,No,AFB1,335.28,0.0,0,10/23/2012,AQR
6503455A,#CCCC00,WT-RM-DW-322-71-A,9366.0,No,AFB2,332.23,0.0,0,10/23/2012,AQR
PK_6503077,#c08081,PK_6503077,32687.0,No,ATB2,365.76,0.0,0,01/07/2009,Stantec
PK_6503077,#CCCC00,PK_6503077,32688.0,No,AFB2,362.71,0.0,0,01/07/2009,Stantec
PK_6503077,#808000,PK_6503077,32689.0,No,ATB3,324.31,0.0,0,01/07/2009,Stantec
PK_6503077,#C1E1C1,PK_6503077,32690.0,No,ATC1,317.6,0.0,0,01/07/2009,Stantec
PK_6503077,#FFFF8F,PK_6503077,32691.0,No,AFD1,288.95,0.0,0,01/07/2009,Stantec
9201417A,#c08081,WT-SA-MWSTA1-02-A,22014.0,No,ATB2,360.4,0.0,0,01/07/2009,Stantec
9201417A,#e5ccc9,WT-SA-MWSTA1-02-A,22009.0,No,ATB1,386.46,0.0,0,01/07/2009,Stantec
9201417A,#FFFFCC,WT-SA-MWSTA1-02-A,22011.0,No,AFB1,381.89,0.0,0,01/07/2009,Stantec
9201417A,#CCCC00,WT-SA-MWSTA1-02-A,22015.0,No,AFB2,354.91,0.0,0,01/07/2009,Stantec
9201417A,#808000,WT-SA-MWSTA1-02-A,22016.0,No,ATB3,344.06,0.0,0,01/07/2009,Stantec
6502383,#808000,SA2,8583.0,No,ATB3,344.42,0.0,0,10/23/2012,OGS
6502383,#CCCC00,SA2,8582.0,No,AFB2,362.71,0.0,0,10/23/2012,OGS
6502383,#c08081,SA2,8581.0,No,ATB2,365.76,0.0,0,10/23/2012,OGS
6502383,#FFFFCC,SA2,8580.0,No,AFB1,395.94,0.0,0,10/23/2012,OGS
6505872,#e5ccc9,SA3,11023.0,No,ATB1,391.98,0.0,0,01/07/2009,Stantec
6505872,#808000,SA3,11031.0,No,ATB3,339.86,0.0,0,01/07/2009,Stantec
6505872,#CCCC00,SA3,11029.0,No,AFB2,354.49,0.0,0,01/07/2009,Stantec
6505872,#c08081,SA3,11026.0,No,ATB2,366.99,0.0,0,01/07/2009,Stantec
6505872,#FFFFCC,SA3,11024.0,No,AFB1,387.1,0.0,0,01/07/2009,Stantec
PK_1001154,#CCCC00,PK_1001154,32050.0,No,AFB2,356.95,0.0,0,10/23/2012,AQR
PK_1001154,#FFFFCC,PK_1001154,32048.0,No,AFB1,383.17,0.0,0,10/23/2012,AQR
PK_1001154,#e5ccc9,PK_1001154,32047.0,No,ATB1,385.3,0.0,0,10/23/2012,AQR
PK_1001154,#c08081,PK_1001154,32049.0,No,ATB2,363.05,0.0,0,10/23/2012,AQR
PK_6504174,#C1E1C1,PK_6504174,32978.0,No,ATC1,324.36,0.0,0,10/23/2012,AQR
PK_6504174,#808000,PK_6504174,32977.0,No,ATB3,343.63,0.0,0,10/23/2012,AQR
PK_6504174,#FFFFCC,PK_6504174,32976.0,No,AFB1,362.83,0.0,0,10/23/2012,AQR
PK_6504174,#988558,PK_6504174,32980.0,No,ATE1,295.77,0.0,0,10/23/2012,AQR
PK_6504174,#FFFF8F,PK_6504174,32979.0,No,AFD1,307.97,0.0,0,10/23/2012,AQR
PK_6503770,#C1E1C1,PK_6503770,32874.0,No,ATC1,314.24,0.0,0,10/23/2012,AQR
PK_6503770,#FFFFCC,PK_6503770,32872.0,No,AFB1,357.21000000000004,0.0,0,10/23/2012,AQR
PK_6503770,#e5ccc9,PK_6503770,32871.0,No,ATB1,371.54,0.0,0,10/23/2012,AQR
PK_6503770,#FFFF99,PK_6503770,32873.0,No,AFB3,330.70000000000005,0.0,0,10/23/2012,AQR
PK_6503770,#FFFF8F,PK_6503770,32875.0,No,AFD1,297.17,0.0,0,10/23/2012,AQR
PK_6503770,#988558,PK_6503770,32876.0,No,ATE1,290.46000000000004,0.0,0,10/23/2012,AQR
6502188B,#CCCC00,WT-BD-OW17-67-B,8338.0,No,AFB2,331.292,0.0,0,10/23/2012,AQR
6502188B,#FFFFCC,WT-BD-OW17-67-B,8335.0,No,AFB1,356.592,0.0,0,10/23/2012,AQR
6502188B,#c08081,WT-BD-OW17-67-B,8337.0,No,ATB2,344.092,0.0,0,10/23/2012,AQR
6502188B,#808000,WT-BD-OW17-67-B,-999.0,No,ATB3,313.912,0.0,0,10/23/2012,AQR
6506987A,#FFFF99,W-OWC1-90-A,12678.0,No,AFB3,326.32,0.0,0,10/23/2012,AQR
6506987A,#FFFFCC,W-OWC1-90-A,12674.0,No,AFB1,357.53,0.0,0,10/23/2012,AQR
6503268,#FFFFCC,K51,9236.0,No,AFB1,337.0,0.0,0,10/23/2012,AQR
6503268,#e5ccc9,K51,9232.0,No,ATB1,359.25,0.0,0,10/23/2012,AQR
6503268,#CCCC00,K51,9238.0,No,AFB2,328.98,0.0,0,10/23/2012,AQR
6503228,#e5ccc9,K50,9219.0,No,ATB1,359.26,0.0,0,10/23/2012,AQR
6503228,#FFFFCC,K50,9222.0,No,AFB1,338.53,0.0,0,10/23/2012,AQR
6503228,#CCCC00,K50,9224.0,No,AFB2,325.73,0.0,0,10/23/2012,AQR
6502143A,#CCCC00,WT-WC-OW9-67-A,-999.0,No,AFB2,328.6,0.0,0,10/23/2012,AQR
6502143A,#c08081,WT-WC-OW9-67-A,8094.0,No,ATB2,328.78,0.0,0,10/23/2012,AQR
6502143A,#FFFFCC,WT-WC-OW9-67-A,8092.0,No,AFB1,338.23,0.0,0,10/23/2012,AQR
6502143A,#e5ccc9,WT-WC-OW9-67-A,8086.0,No,ATB1,358.96,0.0,0,10/23/2012,AQR
6502143A,#808000,WT-WC-OW9-67-A,8100.0,No,ATB3,317.2,0.0,0,10/23/2012,AQR
6502187,#c08081,WT-RM-DW-WT15-67,8319.0,No,ATB2,347.47,0.0,0,10/23/2012,AQR
6502187,#CCCC00,WT-RM-DW-WT15-67,8321.0,No,AFB2,342.29,0.0,0,10/23/2012,AQR
6502187,#808000,WT-RM-DW-WT15-67,-999.0,No,ATB3,314.86,0.0,0,10/23/2012,AQR
6502187,#FFFFCC,WT-RM-DW-WT15-67,8318.0,No,AFB1,349.61,0.0,0,10/23/2012,AQR
PK_6504592,#808000,PK_6504592,33078.0,No,ATB3,340.62,0.0,0,10/23/2012,AQR
PK_6504592,#C1E1C1,PK_6504592,33079.0,No,ATC1,324.64,0.0,0,10/23/2012,AQR
PK_6504592,#FFFFCC,PK_6504592,33077.0,No,AFB1,342.45,0.0,0,10/23/2012,AQR
PK_6504592,#988558,PK_6504592,33081.0,No,ATE1,297.95000000000005,0.0,0,10/23/2012,AQR
PK_6504592,#FFFF8F,PK_6504592,33080.0,No,AFD1,304.04,0.0,0,10/23/2012,AQR
PK_6504592,#e5ccc9,PK_6504592,33076.0,No,ATB1,353.42,0.0,0,10/23/2012,AQR
6507089A,#808000,WH-EM-CH93-91-A,13277.0,No,ATB3,332.12,0.0,0,10/23/2012,AQR
6507089A,#C1E1C1,WH-EM-CH93-91-A,13278.0,No,ATC1,325.11,0.0,0,10/23/2012,AQR
6507089A,#988558,WH-EM-CH93-91-A,-999.0,No,ATE1,290.66,0.0,0,10/23/2012,AQR
6507089A,#FFFFCC,WH-EM-CH93-91-A,13275.0,No,AFB1,350.41,0.0,0,10/23/2012,AQR
6507089A,#e5ccc9,WH-EM-CH93-91-A,13271.0,No,ATB1,367.78,0.0,0,10/23/2012,AQR
6507089A,#FFFF8F,WH-EM-CH93-91-A,13279.0,No,AFD1,296.46,0.0,0,10/23/2012,AQR
6507090B,#FFFFCC,WH-EM-CH93-91-B,13288.0,No,AFB1,351.27000000000004,0.0,0,10/23/2012,AQR
6507090B,#e5ccc9,WH-EM-CH93-91-B,13284.0,No,ATB1,367.43,0.0,0,10/23/2012,AQR
PK_6503573,#CCCC00,PK_6503573,32815.0,No,AFB2,337.77,0.0,0,10/23/2012,AQR
PK_6503573,#FFFFCC,PK_6503573,32813.0,No,AFB1,354.84,0.0,0,10/23/2012,AQR
PK_6503573,#c08081,PK_6503573,32814.0,No,ATB2,351.17999999999995,0.0,0,10/23/2012,AQR
9150021A,#c08081,WT-LC-OW8-91-A,16492.0,No,ATB2,377.2,0.0,0,01/07/2009,Stantec
9150021A,#FFFFCC,WT-LC-OW8-91-A,16491.0,No,AFB1,383.0,0.0,0,01/07/2009,Stantec
9150021A,#CCCC00,WT-LC-OW8-91-A,16498.0,No,AFB2,362.3,0.0,0,01/07/2009,Stantec
PK_6502421,#c08081,PK_6502421,32545.0,No,ATB2,356.78,0.0,0,10/23/2012,AQR
PK_6502421,#CCCC00,PK_6502421,32546.0,No,AFB2,338.56,0.0,0,10/23/2012,AQR
PK_6502421,#e5ccc9,PK_6502421,32543.0,No,ATB1,379.02,0.0,0,10/23/2012,AQR
PK_6502421,#FFFFCC,PK_6502421,32544.0,No,AFB1,366.22,0.0,0,10/23/2012,AQR
PK_6502421,#808000,PK_6502421,32547.0,No,ATB3,327.39,0.0,0,10/23/2012,AQR
6507182A,#c08081,W-LC-OW1-91-A,-999.0,No,ATB2,333.66,0.0,0,10/23/2012,AQR
6507182A,#808000,W-LC-OW1-91-A,-999.0,No,ATB3,333.66,0.0,0,10/23/2012,AQR
6507182A,#FFFFCC,W-LC-OW1-91-A,13627.0,No,AFB1,346.3,0.0,0,10/23/2012,AQR
6507182A,#CCCC00,W-LC-OW1-91-A,-999.0,No,AFB2,333.66,0.0,0,10/23/2012,AQR
6507182A,#e5ccc9,W-LC-OW1-91-A,13625.0,No,ATB1,354.7,0.0,0,10/23/2012,AQR
1000996A,#c08081,WT-WC-OW8-99-A,4435.0,No,ATB2,333.249,0.0,0,10/23/2012,AQR
1000996A,#CCCC00,WT-WC-OW8-99-A,4436.0,No,AFB2,331.729,0.0,0,10/23/2012,AQR
1000996A,#808000,WT-WC-OW8-99-A,4439.0,No,ATB3,316.489,0.0,0,10/23/2012,AQR
1000996A,#e5ccc9,WT-WC-OW8-99-A,4429.0,No,ATB1,363.429,0.0,0,10/23/2012,AQR
PK_6503735,#c08081,PK_6503735,32851.0,No,ATB2,359.03000000000003,0.0,0,10/23/2012,AQR
PK_6503735,#CCCC00,PK_6503735,32852.0,No,AFB2,352.32000000000005,0.0,0,10/23/2012,AQR
PK_6503735,#FFFFCC,PK_6503735,32850.0,No,AFB1,373.66,0.0,0,10/23/2012,AQR
6506989A,#FFFFCC,W-OWA-90-A,-999.0,No,AFB1,352.96,0.0,0,01/09/2008,Golder
PK_1001143,#C1E1C1,PK_1001143,32040.0,No,ATC1,300.61,0.0,0,10/23/2012,AQR
PK_1001143,#FFFFCC,PK_1001143,32037.0,No,AFB1,355.17,0.0,0,10/23/2012,AQR
PK_1001143,#988558,PK_1001143,32041.0,No,ATE1,282.51,0.0,0,10/23/2012,AQR
PK_1001143,#CCCC00,PK_1001143,32038.0,No,AFB2,347.55,0.0,0,10/23/2012,AQR
PK_1001143,#808000,PK_1001143,32039.0,No,ATB3,315.24,0.0,0,10/23/2012,AQR
PK_6504562,#808000,PK_6504562,33066.0,No,ATB3,327.18,0.0,0,10/23/2012,AQR
PK_6503489,#FFFFCC,PK_6503489,32773.0,No,AFB1,354.52,0.0,0,10/23/2012,AQR
PK_6503489,#CCCC00,PK_6503489,32774.0,No,AFB2,342.67,0.0,0,10/23/2012,AQR
9150022A,#988558,WT-EB-LC9-91-A,16514.0,No,ATE1,284.833,0.0,0,01/07/2009,Stantec
9150022A,#CCCC00,WT-EB-LC9-91-A,16505.0,No,AFB2,357.373,0.0,0,01/07/2009,Stantec
9150022A,#808000,WT-EB-LC9-91-A,16509.0,No,ATB3,332.383,0.0,0,01/07/2009,Stantec
9150022A,#FFFF8F,WT-EB-LC9-91-A,16513.0,No,AFD1,301.903,0.0,0,01/07/2009,Stantec
9150022A,#FFFF00,WT-EB-LC9-91-A,16515.0,No,AFF1,281.483,0.0,0,01/07/2009,Stantec
9150022A,#C1E1C1,WT-EB-LC9-91-A,16510.0,No,ATC1,326.283,0.0,0,01/07/2009,Stantec
9150022A,#c08081,WT-EB-LC9-91-A,16503.0,No,ATB2,362.863,0.0,0,01/07/2009,Stantec
9200984B,#CCCC00,WT-EB-LC9-91-B,20923.0,No,AFB2,356.934,0.0,0,01/07/2009,Stantec
9200984B,#c08081,WT-EB-LC9-91-B,20921.0,No,ATB2,361.844,0.0,0,01/07/2009,Stantec
PK_6505489,#808000,PK_6505489,33283.0,No,ATB3,328.02,0.0,0,10/23/2012,AQR
PK_6505489,#e5ccc9,PK_6505489,33281.0,No,ATB1,366.43,0.0,0,10/23/2012,AQR
PK_6505489,#FFFFCC,PK_6505489,33282.0,No,AFB1,360.03000000000003,0.0,0,10/23/2012,AQR
6505713A,#808000,WT-OW1-85-A,10832.0,No,ATB3,339.86,0.0,0,01/07/2009,Stantec
6505713A,#c08081,WT-OW1-85-A,10826.0,No,ATB2,374.61,0.0,0,01/07/2009,Stantec
6505713A,#CCCC00,WT-OW1-85-A,10831.0,No,AFB2,345.65,0.0,0,01/07/2009,Stantec
6502142A,#988558,WT-SST-OW6-67-A,8085.0,No,ATE1,285.91,0.0,0,10/23/2012,AQR
6502142A,#FFFF8F,WT-SST-OW6-67-A,8084.0,No,AFD1,289.57,0.0,0,10/23/2012,AQR
6502142A,#808000,WT-SST-OW6-67-A,8081.0,No,ATB3,310.9,0.0,0,10/23/2012,AQR
6502142A,#CCCC00,WT-SST-OW6-67-A,8075.0,No,AFB2,329.79999999999995,0.0,0,10/23/2012,AQR
6502142A,#c08081,WT-SST-OW6-67-A,8073.0,No,ATB2,338.95,0.0,0,10/23/2012,AQR
6502142A,#C1E1C1,WT-SST-OW6-67-A,8083.0,No,ATC1,298.1,0.0,0,10/23/2012,AQR
6502142A,#FFFFCC,WT-SST-OW6-67-A,8068.0,No,AFB1,370.34,0.0,0,10/23/2012,AQR
PK_9202580,#FFFF99,PK_9202580,34450.0,No,AFB3,304.91,0.0,0,01/09/2008,Golder
PK_9202580,#FFFFCC,PK_9202580,34448.0,No,AFB1,354.0,0.0,0,01/09/2008,Golder
PK_9202580,#808000,PK_9202580,34449.0,No,ATB3,331.44,0.0,0,01/09/2008,Golder
9200510A,#808000,WT-WC-WM13-93-A,19647.0,No,ATB3,328.152,0.0,0,10/23/2012,AQR
9200510A,#c08081,WT-WC-WM13-93-A,-999.0,No,ATB2,343.392,0.0,0,10/23/2012,AQR
9200510A,#988558,WT-WC-WM13-93-A,19655.0,No,ATG1,297.982,0.0,0,01/07/2009,Stantec
9200510A,#988558,WT-WC-WM13-93-A,19654.0,No,ATE1,302.852,0.0,0,01/07/2009,Stantec
9200510A,#e5ccc9,WT-WC-WM13-93-A,-999.0,No,ATB1,360.462,0.0,0,10/23/2012,AQR
9200510A,#FFFFCC,WT-WC-WM13-93-A,19642.0,No,AFB1,360.462,0.0,0,10/23/2012,AQR
9200510A,#FFFF99,WT-WC-WM13-93-A,-999.0,No,AFB3,297.982,0.0,0,10/23/2012,AQR
PK_6503625,#988558,PK_6503625,32836.0,No,ATE1,276.62,0.0,0,10/23/2012,AQR
PK_6503625,#808000,PK_6503625,32834.0,No,ATB3,340.02,0.0,0,10/23/2012,AQR
PK_6503625,#FFFFCC,PK_6503625,32832.0,No,AFB1,354.65,0.0,0,10/23/2012,AQR
PK_6503625,#CCCC00,PK_6503625,32833.0,No,AFB2,344.81,0.0,0,10/23/2012,AQR
PK_6503625,#C1E1C1,PK_6503625,32835.0,No,ATC1,296.42999999999995,0.0,0,10/23/2012,AQR
PK_6506993,#CCCC00,PK_6506993,33587.0,No,AFB2,343.78000000000003,0.0,0,10/23/2012,AQR
PK_6506993,#FFFFCC,PK_6506993,33586.0,No,AFB1,353.62,0.0,0,10/23/2012,AQR
PK_6506993,#C1E1C1,PK_6506993,33589.0,No,ATC1,298.76,0.0,0,10/23/2012,AQR
PK_6506993,#988558,PK_6506993,33590.0,No,ATE1,278.33,0.0,0,10/23/2012,AQR
PK_6506993,#808000,PK_6506993,33588.0,No,ATB3,333.81,0.0,0,10/23/2012,AQR
6503396A,#CCCC00,WT-RM-DW-265-71-A,-999.0,No,AFB2,341.23,0.0,0,10/23/2012,AQR
6503396A,#808000,WT-RM-DW-265-71-A,9335.0,No,ATB3,317.3,0.0,0,10/23/2012,AQR
6503396A,#FFFFCC,WT-RM-DW-265-71-A,9333.0,No,AFB1,356.62,0.0,0,10/23/2012,AQR
6503396A,#988558,WT-RM-DW-265-71-A,9337.0,No,ATE1,277.09000000000003,0.0,0,10/23/2012,AQR
6503396A,#C1E1C1,WT-RM-DW-265-71-A,9336.0,No,ATC1,306.33,0.0,0,10/23/2012,AQR
PK_6503331,#CCCC00,PK_6503331,32727.0,No,AFB2,343.79,0.0,0,10/23/2012,AQR
PK_6503331,#808000,PK_6503331,32728.0,No,ATB3,321.95000000000005,0.0,0,10/23/2012,AQR
PK_6503331,#FFFF99,PK_6503331,32729.0,No,AFB3,307.93,0.0,0,10/23/2012,AQR
PK_6503331,#FFFFCC,PK_6503331,32726.0,No,AFB1,355.48,0.0,0,10/23/2012,AQR
9200499A,#C1E1C1,WT-SA-WM2-93-A,19352.0,No,ATC1,311.766,0.0,0,01/07/2009,Stantec
9200499A,#808000,WT-SA-WM2-93-A,19349.0,No,ATB3,324.56600000000003,0.0,0,01/07/2009,Stantec
9200499A,#CCCC00,WT-SA-WM2-93-A,19348.0,No,AFB2,339.196,0.0,0,01/07/2009,Stantec
9200499A,#c08081,WT-SA-WM2-93-A,19339.0,No,ATB2,387.966,0.0,0,01/07/2009,Stantec
9200499A,#FFFFCC,WT-SA-WM2-93-A,19338.0,No,AFB1,391.316,0.0,0,01/07/2009,Stantec
9200499A,#e5ccc9,WT-SA-WM2-93-A,19337.0,No,ATB1,397.266,0.0,0,01/07/2009,Stantec
PK_6503348,#FFFF00,PK_6503348,32753.0,No,AFF1,279.04,0.0,0,01/07/2009,Stantec
PK_6503348,#C1E1C1,PK_6503348,32752.0,No,ATC1,310.44,0.0,0,01/07/2009,Stantec
PK_6503348,#808000,PK_6503348,32751.0,No,ATB3,332.39,0.0,0,01/07/2009,Stantec
PK_6503348,#CCCC00,PK_6503348,32750.0,No,AFB2,379.63,0.0,0,01/07/2009,Stantec
PK_6503348,#c08081,PK_6503348,32749.0,No,ATB2,380.85,0.0,0,01/07/2009,Stantec
PK_6503348,#FFFFCC,PK_6503348,32748.0,No,AFB1,387.25,0.0,0,01/07/2009,Stantec
9205497A,#808000,WT-SA-OW01-09-A,-999.0,No,ATB3,326.635,0.0,0,10/23/2012,AQR
9205497A,#FFFF99,WT-SA-OW01-09-A,-999.0,No,AFB3,317.545,0.0,0,10/23/2012,AQR
9205497A,#C1E1C1,WT-SA-OW01-09-A,-999.0,No,ATC1,310.455,0.0,0,10/23/2012,AQR
9205497A,#e5ccc9,WT-SA-OW01-09-A,-999.0,No,ATB1,361.865,0.0,0,10/23/2012,AQR
9205497A,#FFFFCC,WT-SA-OW01-09-A,-999.0,No,AFB1,361.865,0.0,0,10/23/2012,AQR
9205497A,#c08081,WT-SA-OW01-09-A,-999.0,No,ATB2,352.445,0.0,0,10/23/2012,AQR
9205497A,#CCCC00,WT-SA-OW01-09-A,27630.0,No,AFB2,340.335,0.0,0,10/23/2012,AQR
9205497A,#FFFF33,WT-SA-OW01-09-A,-999.0,No,AFA2,361.865,0.0,0,10/23/2012,AQR
6502184A,#988558,WT-SST-OW10-67-A,8301.0,No,ATE1,281.788,0.0,0,10/23/2012,AQR
6502184A,#FFFFCC,WT-SST-OW10-67-A,8286.0,No,AFB1,367.748,0.0,0,10/23/2012,AQR
6502184A,#808000,WT-SST-OW10-67-A,8289.0,No,ATB3,335.738,0.0,0,10/23/2012,AQR
6502184A,#c08081,WT-SST-OW10-67-A,8287.0,No,ATB2,347.31800000000004,0.0,0,10/23/2012,AQR
6502184A,#C1E1C1,WT-SST-OW10-67-A,8293.0,No,ATC1,317.75800000000004,0.0,0,10/23/2012,AQR
6502184A,#FFFF8F,WT-SST-OW10-67-A,8297.0,No,AFD1,293.368,0.0,0,10/23/2012,AQR
PK_9200681,#c08081,PK_9200681,34120.0,No,ATB2,346.44,0.0,0,01/07/2009,Stantec
PK_9200681,#e5ccc9,PK_9200681,34118.0,No,ATB1,369.6,0.0,0,01/07/2009,Stantec
PK_9200681,#FFFFCC,PK_9200681,34119.0,No,AFB1,366.86,0.0,0,01/07/2009,Stantec
PK_9200681,#CCCC00,PK_9200681,34121.0,No,AFB2,342.17,0.0,0,01/07/2009,Stantec
PK_6505651,#FFFFCC,PK_6505651,33318.0,No,AFB1,353.88,0.0,0,01/09/2008,Golder
PK_6502881,#e5ccc9,PK_6502881,32612.0,No,ATB1,352.05,0.0,0,01/09/2008,Golder
PK_6502881,#FFFFCC,PK_6502881,32613.0,No,AFB1,350.22,0.0,0,01/09/2008,Golder
PK_6505814,#808000,PK_6505814,33357.0,No,ATB3,338.88,0.0,0,01/09/2008,Golder
PK_6505814,#C1E1C1,PK_6505814,33358.0,No,ATC1,327.97,0.0,0,01/09/2008,Golder
PK_6505814,#FFFF8F,PK_6505814,33359.0,No,AFD1,313.65,0.0,0,01/09/2008,Golder
PK_6505814,#FFFFCC,PK_6505814,33356.0,No,AFB1,353.88,0.0,0,01/09/2008,Golder
6507010A,#988558,WH-EM-CH67-90-A,13086.0,No,ATE1,332.297,0.0,0,10/23/2012,AQR
6507010A,#FFFFCC,WH-EM-CH67-90-A,-999.0,No,AFB1,368.257,0.0,0,10/23/2012,AQR
6507010A,#FFFF8F,WH-EM-CH67-90-A,-999.0,No,AFD1,339.307,0.0,0,10/23/2012,AQR
6507010A,#C1E1C1,WH-EM-CH67-90-A,13082.0,No,ATC1,357.597,0.0,0,10/23/2012,AQR
6507010A,#FFFF99,WH-EM-CH67-90-A,-999.0,No,AFB3,360.637,0.0,0,10/23/2012,AQR
6507010A,#e5ccc9,WH-EM-CH67-90-A,13080.0,No,ATB1,381.367,0.0,0,10/23/2012,AQR
6507010A,#c08081,WH-EM-CH67-90-A,-999.0,No,ATB2,368.257,0.0,0,10/23/2012,AQR
6507010A,#808000,WH-EM-CH67-90-A,-999.0,No,ATB3,368.257,0.0,0,10/23/2012,AQR
6507010A,#CCCC00,WH-EM-CH67-90-A,-999.0,No,AFB2,368.257,0.0,0,10/23/2012,AQR
PK_6506856,#e5ccc9,PK_6506856,33564.0,No,ATB1,353.57,0.0,0,01/09/2008,Golder
PK_6506856,#808000,PK_6506856,33566.0,No,ATB3,342.6,0.0,0,01/09/2008,Golder
PK_6506856,#FFFFCC,PK_6506856,33565.0,No,AFB1,345.04,0.0,0,01/09/2008,Golder
PK_6506856,#FFFF99,PK_6506856,33567.0,No,AFB3,330.1,0.0,0,01/09/2008,Golder
6506556,#c08081,W-DW-89,11411.0,No,ATB2,343.41,0.0,0,01/09/2008,Golder
6506556,#FFFF99,W-DW-89,11413.0,No,AFB3,309.27,0.0,0,01/09/2008,Golder
6506556,#FFFFCC,W-DW-89,11410.0,No,AFB1,351.94,0.0,0,01/09/2008,Golder
6506556,#808000,W-DW-89,11412.0,No,ATB3,331.21,0.0,0,01/09/2008,Golder
PK_9200774,#e5ccc9,PK_9200774,34174.0,No,ATB1,384.43,0.0,0,10/23/2012,AQR
PK_9200774,#C1E1C1,PK_9200774,34176.0,No,ATC1,369.8,0.0,0,10/23/2012,AQR
PK_9200774,#808000,PK_9200774,34175.0,No,ATB3,378.03,0.0,0,10/23/2012,AQR
PK_9200774,#988558,PK_9200774,34177.0,No,ATE1,331.39,0.0,0,10/23/2012,AQR
6506855A,#FFFF99,W-OW-SUGARBUSH HOLDINGS-90-A,11843.0,No,AFB3,331.01,0.0,0,01/09/2008,Golder
6506855A,#e5ccc9,W-OW-SUGARBUSH HOLDINGS-90-A,11838.0,No,ATB1,352.96,0.0,0,01/09/2008,Golder
6506855A,#808000,W-OW-SUGARBUSH HOLDINGS-90-A,-999.0,No,ATB3,341.96,0.0,0,01/09/2008,Golder
6506855A,#FFFFCC,W-OW-SUGARBUSH HOLDINGS-90-A,11840.0,No,AFB1,343.51,0.0,0,01/09/2008,Golder
PK_6506658,#FFFF99,PK_6506658,33532.0,No,AFB3,308.46,0.0,0,01/09/2008,Golder
PK_6506658,#FFFFCC,PK_6506658,33529.0,No,AFB1,352.96,0.0,0,01/09/2008,Golder
PK_6506658,#c08081,PK_6506658,33530.0,No,ATB2,339.96,0.0,0,01/09/2008,Golder
PK_6506658,#808000,PK_6506658,33531.0,No,ATB3,329.96,0.0,0,01/09/2008,Golder
6506657,#FFFF99,W-DW-89,11457.0,No,AFB3,316.19,0.0,0,01/09/2008,Golder
6506657,#808000,W-DW-89,11456.0,No,ATB3,330.24,0.0,0,01/09/2008,Golder
6506657,#c08081,W-DW-89,11455.0,No,ATB2,336.61,0.0,0,01/09/2008,Golder
6506657,#FFFFCC,W-DW-89,11454.0,No,AFB1,351.24,0.0,0,01/09/2008,Golder
6507033,#808000,W-DW-90,13176.0,No,ATB3,328.57,0.0,0,01/09/2008,Golder
6507033,#c08081,W-DW-90,13175.0,No,ATB2,339.85,0.0,0,01/09/2008,Golder
6507033,#FFFFCC,W-DW-90,13174.0,No,AFB1,351.43,0.0,0,01/09/2008,Golder
6507033,#FFFF99,W-DW-90,13177.0,No,AFB3,310.28000000000003,0.0,0,01/09/2008,Golder
PK_9201739,#C1E1C1,PK_9201739,34387.0,No,ATC1,322.92,0.0,0,01/09/2008,Golder
PK_9201739,#808000,PK_9201739,34386.0,No,ATB3,329.62,0.0,0,01/09/2008,Golder
PK_9201739,#e5ccc9,PK_9201739,34385.0,No,ATB1,354.0,0.0,0,01/09/2008,Golder
PK_6503767,#808000,PK_6503767,32869.0,No,ATB3,340.92,0.0,0,10/23/2012,AQR
PK_6503767,#CCCC00,PK_6503767,32868.0,No,AFB2,350.37,0.0,0,10/23/2012,AQR
PK_6503767,#FFFFCC,PK_6503767,32867.0,No,AFB1,360.12,0.0,0,10/23/2012,AQR
PK_6503767,#C1E1C1,PK_6503767,32870.0,No,ATC1,311.35,0.0,0,10/23/2012,AQR
PK_6501405,#e5ccc9,PK_6501405,32306.0,No,ATB1,350.52,0.0,0,01/09/2008,Golder
PK_6501405,#FFFFCC,PK_6501405,32307.0,No,AFB1,348.08,0.0,0,01/09/2008,Golder
PK_6506882,#FFFFCC,PK_6506882,33580.0,No,AFB1,352.05,0.0,0,01/09/2008,Golder
PK_6506882,#c08081,PK_6506882,33581.0,No,ATB2,335.29,0.0,0,01/09/2008,Golder
